Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
fly_step_brutus_run_sand,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_sand,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_sand,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_sand,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_sand,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_snow,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_snow,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_snow,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_snow,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_snow,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_water,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_water,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_water,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_water,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_water,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_wood,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_wood,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_wood,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_wood,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_run_wood,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_asphalt,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_asphalt,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_asphalt,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_asphalt,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_asphalt,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_bark,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_bark,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_bark,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_bark,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_bark,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_brick,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_brick,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_brick,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_brick,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_brick,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_carpet,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_carpet,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_carpet,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_carpet,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_carpet,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,oldest,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_ceramic,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_ceramic,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_ceramic,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_ceramic,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_ceramic,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cloth,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cloth,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cloth,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cloth,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cloth,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_concrete,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_concrete,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_concrete,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_concrete,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_concrete,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cushion,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cushion,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cushion,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cushion,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_cushion,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_default,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_default,raw\sound\zmb\ai\brutus\step\brutus_step_01.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_default,raw\sound\zmb\ai\brutus\step\brutus_step_02.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_default,raw\sound\zmb\ai\brutus\step\brutus_step_03.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_default,raw\sound\zmb\ai\brutus\step\brutus_step_04.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_brutus_sprint_dirt,raw\sound\zmb\ai\brutus\step\brutus_step_00.LN65.pc.snd.wav,fly_gear_brutus,loaded,bus_fx,grp_foley,snp_foley,,40,0,87,87,250,875,1250,allon,default,allon,default,3,2,priority,oldest,-170,170,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.65,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
